width,params,repeat,epoch,train_loss,train_acc,test_loss,test_acc
16,33834,0,23,1.538736,0.490300,1.796059,0.395300
16,33834,0,24,1.555739,0.485200,1.777590,0.414400
16,33834,0,25,1.546756,0.490100,1.864818,0.408000
16,33834,0,26,1.486763,0.508800,1.959408,0.367500
16,33834,0,27,1.514343,0.496900,1.874627,0.403800
16,33834,0,28,1.436793,0.522600,1.917196,0.383600
16,33834,0,29,1.538761,0.486200,1.867559,0.389900
16,33834,0,30,1.570433,0.484000,1.861106,0.406600
16,33834,0,31,1.489858,0.507300,1.916474,0.395500
16,33834,0,32,1.449893,0.514500,1.941466,0.394900
16,33834,0,33,1.574485,0.481800,1.859471,0.395300
16,33834,0,34,1.442254,0.522000,2.026839,0.384700
16,33834,0,35,1.403826,0.532500,1.920614,0.382500
16,33834,0,36,1.356146,0.553000,1.996972,0.394200
16,33834,0,37,1.391705,0.540500,1.972908,0.404500
16,33834,0,38,1.390765,0.541800,2.025938,0.358000
16,33834,0,39,1.426794,0.531000,2.046581,0.392500
16,33834,0,40,1.340362,0.555500,2.085537,0.391600
16,33834,0,41,1.413004,0.536500,2.145938,0.371500
16,33834,0,42,1.363673,0.549100,2.069335,0.378500
16,33834,0,43,1.299689,0.569900,2.090443,0.388300
16,33834,0,44,1.330525,0.562400,2.107572,0.385300
16,33834,0,45,1.317668,0.562700,2.254092,0.381300
16,33834,0,46,1.298567,0.574200,2.216157,0.376600
16,33834,0,47,1.347886,0.559600,2.308349,0.372800
16,33834,0,48,1.316623,0.570500,2.427620,0.371700
16,33834,0,49,1.342397,0.565600,2.382888,0.381500
16,33834,0,50,1.363896,0.555100,2.220991,0.376000
16,33834,0,51,1.184002,0.609200,2.466379,0.382300
16,33834,0,52,1.092616,0.638400,2.371719,0.380800
16,33834,0,53,1.174948,0.615600,2.505981,0.350300
16,33834,0,54,1.375900,0.556200,2.448434,0.363300
16,33834,0,55,1.237174,0.598000,2.386794,0.374800
16,33834,0,56,1.165378,0.617200,2.543837,0.373000
16,33834,0,57,1.260238,0.596200,2.390079,0.367300
16,33834,0,58,1.148932,0.627700,2.622665,0.365700
16,33834,0,59,1.220028,0.605000,2.643571,0.357200
16,33834,0,60,1.261590,0.594000,2.417338,0.364700
16,33834,0,61,1.146083,0.620900,2.448604,0.350000
16,33834,0,62,1.082669,0.639500,2.796525,0.365000
16,33834,0,63,1.088997,0.643600,2.786208,0.362900
16,33834,0,64,1.225958,0.608900,2.679934,0.342500
16,33834,0,65,1.201976,0.614000,2.718759,0.356800
16,33834,0,66,1.085538,0.648900,2.838717,0.357200
16,33834,0,67,1.253157,0.599900,2.741332,0.350200
16,33834,0,68,1.209430,0.606600,2.732894,0.373200
16,33834,0,69,1.091463,0.650500,2.968418,0.354700
16,33834,0,70,1.118163,0.639500,2.799979,0.347200
16,33834,0,71,1.009451,0.673900,2.899657,0.352300
16,33834,0,72,1.001632,0.673500,3.061605,0.367100
16,33834,0,73,1.111720,0.653300,2.864198,0.347400
16,33834,0,74,1.136150,0.638100,3.211648,0.339200
16,33834,0,75,0.963060,0.687600,3.326072,0.347500
16,33834,0,76,1.001705,0.679400,2.988118,0.350800
16,33834,0,77,1.033367,0.676700,3.134014,0.354000
16,33834,0,78,0.920380,0.699100,3.131947,0.358200
16,33834,0,79,0.954441,0.702100,3.621768,0.344400
16,33834,0,80,1.062513,0.666100,3.161290,0.361000
16,33834,0,81,0.999905,0.685100,3.090887,0.355900
16,33834,0,82,1.006353,0.680600,3.354766,0.347700
16,33834,0,83,0.973006,0.696600,3.364558,0.358700
16,33834,0,84,0.832383,0.731200,3.606212,0.354300
16,33834,0,85,0.764417,0.756000,3.896623,0.356600
16,33834,0,86,0.805173,0.747900,3.743551,0.343900
16,33834,0,87,0.846704,0.734200,3.877288,0.353200
16,33834,0,88,0.754072,0.764200,4.154553,0.336600
16,33834,0,89,0.896527,0.732300,3.699665,0.339700
16,33834,0,90,1.001250,0.696100,3.783703,0.361900
16,33834,0,91,0.793425,0.752500,4.257421,0.350200
16,33834,0,92,0.778672,0.756400,4.316226,0.365300
16,33834,0,93,0.632449,0.794200,4.227311,0.352200
16,33834,0,94,0.649613,0.795200,4.584622,0.351600
16,33834,0,95,0.664198,0.793000,4.392258,0.365800
16,33834,0,96,0.756546,0.773400,4.696799,0.345900
16,33834,0,97,0.754405,0.771700,4.526085,0.345400
16,33834,0,98,0.674583,0.791500,4.706915,0.346000
16,33834,0,99,0.861347,0.755300,4.508665,0.346300
16,33834,0,100,0.761116,0.771000,4.362198,0.343800
16,33834,0,101,0.706574,0.788700,4.457195,0.343400
16,33834,0,102,0.892975,0.744700,4.323213,0.344400
16,33834,0,103,0.735403,0.774400,4.656680,0.337500
16,33834,0,104,0.568121,0.815400,4.923507,0.355600
16,33834,0,105,0.434041,0.857600,5.352192,0.350800
16,33834,0,106,0.416240,0.866200,5.503983,0.359000
16,33834,0,107,0.509996,0.848300,5.747568,0.354100
16,33834,0,108,0.477942,0.851500,5.654251,0.359100
16,33834,0,109,0.361515,0.884700,5.748612,0.359500
16,33834,0,110,0.354177,0.884500,5.929091,0.367100
16,33834,0,111,0.337264,0.890200,6.155713,0.355100
16,33834,0,112,0.453001,0.864700,6.224392,0.354000
16,33834,0,113,0.463759,0.863400,5.955182,0.354400
16,33834,0,114,0.344988,0.890600,6.481183,0.359300
16,33834,0,115,0.223006,0.925300,6.582308,0.363900
16,33834,0,116,0.166211,0.942800,6.739185,0.364400
16,33834,0,117,0.120802,0.957600,7.018939,0.362100
16,33834,0,118,0.131543,0.959300,7.207994,0.368200
16,33834,0,119,0.160973,0.945200,7.334079,0.361800
16,33834,0,120,0.083035,0.971500,7.403616,0.361000
16,33834,0,121,0.074754,0.976600,7.561303,0.360400
16,33834,0,122,0.050810,0.984300,7.758405,0.364900
16,33834,0,123,0.030802,0.992000,7.902999,0.370000
16,33834,0,124,0.020777,0.995200,7.969311,0.368500
16,33834,0,125,0.014500,0.997400,8.107643,0.369900
16,33834,0,126,0.011544,0.998100,8.326265,0.369300
16,33834,0,127,0.010678,0.998000,8.363922,0.371500
16,33834,0,128,0.008625,0.998500,8.471795,0.373100
16,33834,0,129,0.007725,0.998600,8.532157,0.374900
16,33834,0,130,0.007167,0.998800,8.616527,0.373100
16,33834,0,131,0.006649,0.998900,8.647038,0.374200
16,33834,0,132,0.006196,0.998800,8.706847,0.374200
16,33834,0,133,0.005912,0.999100,8.737359,0.374300
16,33834,0,134,0.005639,0.999300,8.781481,0.374500
16,33834,0,135,0.005405,0.999300,8.811098,0.374000
16,33834,0,136,0.005187,0.999300,8.851758,0.373900
16,33834,0,137,0.005029,0.999300,8.885856,0.374300
16,33834,0,138,0.004980,0.999300,8.910133,0.373700
16,33834,0,139,0.004750,0.999300,8.930716,0.374000
16,33834,0,140,0.004632,0.999300,8.961323,0.374000
16,33834,0,141,0.004519,0.999300,8.987044,0.374100
16,33834,0,142,0.004419,0.999400,9.006477,0.374100
16,33834,0,143,0.004329,0.999300,9.034592,0.374300
16,33834,0,144,0.004262,0.999400,9.058154,0.373400
16,33834,0,145,0.004155,0.999300,9.064776,0.374300
16,33834,0,146,0.004078,0.999300,9.082536,0.374200
16,33834,0,147,0.004006,0.999400,9.105257,0.373400
16,33834,0,148,0.003946,0.999400,9.120466,0.374200
16,33834,0,149,0.003885,0.999400,9.133594,0.374000
16,33834,0,150,0.003839,0.999400,9.147556,0.374500
16,33834,0,151,0.003798,0.999400,9.167162,0.374300
16,33834,0,152,0.003751,0.999400,9.172895,0.374500
16,33834,0,153,0.003700,0.999400,9.185729,0.374000
16,33834,0,154,0.003666,0.999400,9.196102,0.373500
16,33834,0,155,0.003634,0.999400,9.212079,0.374200
16,33834,0,156,0.003581,0.999400,9.216929,0.374300
16,33834,0,157,0.003552,0.999400,9.228467,0.375200
16,33834,0,158,0.003517,0.999400,9.240925,0.374500
16,33834,0,159,0.003498,0.999400,9.245147,0.374900
16,33834,0,160,0.003464,0.999400,9.253952,0.374700
16,33834,0,161,0.003440,0.999400,9.259702,0.374900
16,33834,0,162,0.003413,0.999400,9.268752,0.374800
16,33834,0,163,0.003394,0.999400,9.278701,0.374600
16,33834,0,164,0.003378,0.999400,9.282079,0.374600
16,33834,0,165,0.003348,0.999400,9.290215,0.374800
16,33834,0,166,0.003331,0.999400,9.293780,0.375200
16,33834,0,167,0.003304,0.999400,9.298657,0.375000
16,33834,0,168,0.003295,0.999400,9.306499,0.374700
16,33834,0,169,0.003272,0.999400,9.308798,0.375100
16,33834,0,170,0.003255,0.999400,9.312538,0.375600
16,33834,0,171,0.003246,0.999400,9.316239,0.375000
16,33834,0,172,0.003229,0.999400,9.319503,0.375600
16,33834,0,173,0.003218,0.999400,9.322996,0.375400
16,33834,0,174,0.003202,0.999400,9.328384,0.375200
16,33834,0,175,0.003192,0.999400,9.328659,0.375500
16,33834,0,176,0.003182,0.999400,9.331401,0.375600
16,33834,0,177,0.003174,0.999400,9.335300,0.375200
16,33834,0,178,0.003165,0.999400,9.337815,0.375200
16,33834,0,179,0.003161,0.999400,9.339454,0.375300
16,33834,0,180,0.003151,0.999400,9.341079,0.375300
16,33834,0,181,0.003145,0.999400,9.342088,0.375200
16,33834,0,182,0.003140,0.999400,9.344199,0.375400
16,33834,0,183,0.003135,0.999400,9.345689,0.375200
16,33834,0,184,0.003129,0.999400,9.347260,0.375200
16,33834,0,185,0.003125,0.999400,9.348538,0.375300
16,33834,0,186,0.003120,0.999400,9.348965,0.375300
16,33834,0,187,0.003116,0.999400,9.350054,0.375100
16,33834,0,188,0.003115,0.999400,9.350702,0.375100
16,33834,0,189,0.003111,0.999400,9.351460,0.375200
16,33834,0,190,0.003108,0.999400,9.351720,0.375100
16,33834,0,191,0.003107,0.999400,9.352394,0.375000
16,33834,0,192,0.003104,0.999400,9.352791,0.375100
16,33834,0,193,0.003104,0.999400,9.353042,0.375100
16,33834,0,194,0.003102,0.999400,9.353279,0.375100
16,33834,0,195,0.003101,0.999400,9.353343,0.375200
16,33834,0,196,0.003101,0.999400,9.353443,0.375100
16,33834,0,197,0.003101,0.999400,9.353502,0.375100
16,33834,0,198,0.003100,0.999400,9.353544,0.375100
16,33834,0,199,0.003100,0.999400,9.353518,0.375100
16,33834,0,200,0.003099,0.999400,9.353520,0.375100
16,33834,1,1,2.082760,0.252500,1.717567,0.387900
16,33834,1,2,1.913130,0.344500,1.758392,0.363700
16,33834,1,3,1.905684,0.354400,1.747944,0.388100
16,33834,1,4,1.857815,0.371600,1.707711,0.399700
16,33834,1,5,1.862370,0.373400,1.580600,0.447700
16,33834,1,6,1.816870,0.391500,1.619826,0.438100
16,33834,1,7,1.776939,0.407300,1.667936,0.415300
16,33834,1,8,1.785644,0.402600,1.725888,0.394600
16,33834,1,9,1.792946,0.398300,1.639096,0.433200
16,33834,1,10,1.737560,0.423200,1.612453,0.430400
16,33834,1,11,1.739012,0.414800,1.630317,0.426400
16,33834,1,12,1.736547,0.427500,1.634834,0.437800
16,33834,1,13,1.733352,0.423100,1.666853,0.424800
16,33834,1,14,1.680963,0.442600,1.765071,0.399600
16,33834,1,15,1.724836,0.420900,1.705298,0.412800
16,33834,1,16,1.677283,0.444000,1.716726,0.413300
16,33834,1,17,1.654530,0.450900,1.668903,0.423400
16,33834,1,18,1.719424,0.433400,1.677719,0.430900
16,33834,1,19,1.691928,0.441900,1.654499,0.437400
16,33834,1,20,1.646496,0.454200,1.695977,0.429700
16,33834,1,21,1.650218,0.450000,1.739907,0.399200
16,33834,1,22,1.616083,0.464300,1.734841,0.412600
16,33834,1,23,1.586655,0.477900,1.672405,0.445400
16,33834,1,24,1.569463,0.481500,1.671087,0.434200
16,33834,1,25,1.562305,0.481900,1.737881,0.408600
16,33834,1,26,1.524570,0.496900,1.784988,0.403900
16,33834,1,27,1.507301,0.497100,1.744092,0.432000
16,33834,1,28,1.540811,0.494600,1.749404,0.423900
16,33834,1,29,1.489903,0.505800,1.801042,0.396500
16,33834,1,30,1.496246,0.501800,1.811419,0.406500
16,33834,1,31,1.441451,0.525800,2.050295,0.366700
16,33834,1,32,1.591426,0.474400,1.847852,0.415600
16,33834,1,33,1.482794,0.512200,1.860238,0.401100
16,33834,1,34,1.451513,0.519400,2.010528,0.368300
16,33834,1,35,1.491704,0.506600,1.879024,0.399800
16,33834,1,36,1.417595,0.530400,1.909986,0.397900
16,33834,1,37,1.415254,0.533000,1.906852,0.405400
16,33834,1,38,1.406166,0.537100,2.124298,0.394600
16,33834,1,39,1.401917,0.543900,2.077473,0.409800
16,33834,1,40,1.448258,0.523900,1.972407,0.397600
16,33834,1,41,1.427885,0.534300,1.988600,0.387200
16,33834,1,42,1.417794,0.533600,2.022512,0.382600
16,33834,1,43,1.336199,0.555400,2.035372,0.400500
16,33834,1,44,1.356439,0.556400,2.133569,0.387200
16,33834,1,45,1.352687,0.562200,2.129055,0.373500
16,33834,1,46,1.339243,0.569500,2.070195,0.385500
16,33834,1,47,1.398022,0.540900,2.116227,0.375100
16,33834,1,48,1.445920,0.528300,2.045123,0.385300
16,33834,1,49,1.351560,0.562800,2.314774,0.380400
16,33834,1,50,1.368247,0.556400,2.313124,0.354800
16,33834,1,51,1.507265,0.505600,2.142138,0.372500
16,33834,1,52,1.320530,0.562300,2.180140,0.371700
16,33834,1,53,1.321302,0.564600,2.227363,0.386700
16,33834,1,54,1.229820,0.593000,2.292482,0.360500
16,33834,1,55,1.275566,0.584500,2.267597,0.374500
16,33834,1,56,1.332619,0.570000,2.303327,0.379600
16,33834,1,57,1.154547,0.623700,2.468443,0.362800
16,33834,1,58,1.335088,0.569000,2.160110,0.354700
16,33834,1,59,1.324169,0.570800,2.508602,0.351500
16,33834,1,60,1.287400,0.582700,2.348209,0.367400
16,33834,1,61,1.249383,0.593400,2.358176,0.370100
16,33834,1,62,1.138318,0.624900,2.387671,0.381400
16,33834,1,63,1.189246,0.619200,2.331450,0.369000
16,33834,1,64,1.252014,0.599400,2.505640,0.378100
16,33834,1,65,1.108404,0.638800,2.642490,0.370200
16,33834,1,66,1.272496,0.592500,2.537224,0.350900
16,33834,1,67,1.127804,0.640100,2.663338,0.374800
16,33834,1,68,1.008918,0.670400,2.814409,0.370600
16,33834,1,69,1.126307,0.641500,2.757135,0.377600
16,33834,1,70,0.996140,0.676200,2.834968,0.379300
16,33834,1,71,1.004564,0.680000,2.879100,0.365000
16,33834,1,72,1.296270,0.590300,2.726233,0.364400
16,33834,1,73,1.162027,0.632600,2.702428,0.368100
16,33834,1,74,1.078203,0.648200,2.918631,0.356500
16,33834,1,75,1.054962,0.658000,2.867420,0.365300
16,33834,1,76,1.072989,0.653100,3.064871,0.373000
16,33834,1,77,1.149154,0.636400,2.944239,0.366100
16,33834,1,78,1.037356,0.667400,3.111765,0.365400
16,33834,1,79,1.081657,0.656400,2.853162,0.361500
16,33834,1,80,1.065216,0.660000,3.080078,0.367800
16,33834,1,81,0.964654,0.694500,3.005459,0.342300
16,33834,1,82,1.149538,0.641000,3.122948,0.357000
16,33834,1,83,0.973423,0.688300,3.183704,0.380700
16,33834,1,84,0.830740,0.727500,3.343656,0.366600
16,33834,1,85,0.894316,0.710600,3.462673,0.364100
16,33834,1,86,0.972859,0.695400,3.350587,0.362700
16,33834,1,87,0.969182,0.696600,3.312762,0.351100
16,33834,1,88,0.778053,0.748200,3.435911,0.362600
16,33834,1,89,0.813439,0.738500,3.603958,0.350700
16,33834,1,90,0.867805,0.724500,3.607097,0.361500
16,33834,1,91,1.001262,0.694800,3.377128,0.365000
16,33834,1,92,1.005854,0.689800,3.564313,0.354100
16,33834,1,93,0.798168,0.747800,3.725047,0.359800
16,33834,1,94,0.749251,0.763900,3.875358,0.361000
16,33834,1,95,0.660243,0.790500,3.946774,0.356200
16,33834,1,96,0.748086,0.764600,4.071021,0.353400
16,33834,1,97,0.936156,0.719100,3.799186,0.360100
16,33834,1,98,0.700038,0.781100,4.087868,0.360700
16,33834,1,99,0.714389,0.782100,4.310450,0.358000
16,33834,1,100,0.733256,0.771800,4.454638,0.359500
16,33834,1,101,0.761703,0.758600,4.397372,0.365600
16,33834,1,102,0.852100,0.749200,4.293311,0.364400
16,33834,1,103,0.641884,0.799400,4.466414,0.360000
16,33834,1,104,0.658900,0.798300,4.481760,0.374700
16,33834,1,105,0.619997,0.806600,4.756166,0.359000
16,33834,1,106,0.548294,0.828700,4.779836,0.368800
16,33834,1,107,0.617029,0.809500,4.894454,0.354500
16,33834,1,108,0.492063,0.840400,5.006138,0.369300
16,33834,1,109,0.494741,0.849700,5.149572,0.364600
16,33834,1,110,0.431926,0.865000,5.205240,0.369100
16,33834,1,111,0.348989,0.886700,5.650374,0.369100
16,33834,1,112,0.259077,0.915800,5.791155,0.360300
16,33834,1,113,0.209863,0.929800,5.875315,0.366100
16,33834,1,114,0.153731,0.948800,6.387599,0.368200
16,33834,1,115,0.099393,0.966300,6.420689,0.362800
16,33834,1,116,0.103085,0.966100,6.650854,0.369100
16,33834,1,117,0.192412,0.937000,6.880867,0.365100
16,33834,1,118,0.274772,0.914800,6.726419,0.365600
16,33834,1,119,0.416366,0.879700,6.335434,0.364800
16,33834,1,120,0.232019,0.927200,7.099555,0.371100
16,33834,1,121,0.287020,0.909800,6.889986,0.373100
16,33834,1,122,0.235996,0.925800,7.211497,0.359900
16,33834,1,123,0.187102,0.939000,7.311547,0.370100
16,33834,1,124,0.126585,0.958800,7.340873,0.370700
16,33834,1,125,0.085725,0.972300,7.617155,0.366300
16,33834,1,126,0.050476,0.984300,7.775856,0.375300
16,33834,1,127,0.024797,0.994500,7.920611,0.368400
16,33834,1,128,0.013555,0.997800,8.057837,0.373800
16,33834,1,129,0.009179,0.998400,8.192840,0.375500
16,33834,1,130,0.007587,0.998700,8.283853,0.375500
16,33834,1,131,0.006833,0.998800,8.352447,0.376500
16,33834,1,132,0.006283,0.998900,8.404740,0.375000
16,33834,1,133,0.006027,0.998900,8.449283,0.376300
16,33834,1,134,0.005501,0.999000,8.497868,0.377300
16,33834,1,135,0.005187,0.999000,8.542769,0.376200
16,33834,1,136,0.004885,0.999000,8.582007,0.377600
16,33834,1,137,0.004687,0.999000,8.614024,0.378500
16,33834,1,138,0.004472,0.999100,8.651265,0.377000
16,33834,1,139,0.004369,0.999100,8.680109,0.377500
16,33834,1,140,0.004190,0.999200,8.713038,0.377900
16,33834,1,141,0.004085,0.999200,8.734242,0.377600
16,33834,1,142,0.003960,0.999200,8.752447,0.377700
16,33834,1,143,0.003886,0.999200,8.787633,0.376700
16,33834,1,144,0.003841,0.999200,8.799982,0.378300
16,33834,1,145,0.003712,0.999200,8.816901,0.378500
16,33834,1,146,0.003638,0.999300,8.840123,0.378000
16,33834,1,147,0.003573,0.999300,8.855138,0.378900
16,33834,1,148,0.003532,0.999300,8.867939,0.379100
16,33834,1,149,0.003461,0.999400,8.883943,0.379500
16,33834,1,150,0.003417,0.999400,8.902314,0.379300
16,33834,1,151,0.003382,0.999500,8.915638,0.378600
16,33834,1,152,0.003361,0.999500,8.926337,0.379100
16,33834,1,153,0.003305,0.999500,8.939180,0.378600
16,33834,1,154,0.003270,0.999500,8.949859,0.379300
16,33834,1,155,0.003234,0.999500,8.961617,0.379100
16,33834,1,156,0.003206,0.999500,8.968451,0.379300
16,33834,1,157,0.003170,0.999500,8.979204,0.379200
16,33834,1,158,0.003147,0.999500,8.989005,0.379700
16,33834,1,159,0.003126,0.999500,8.994687,0.379900
16,33834,1,160,0.003105,0.999500,9.002832,0.379500
16,33834,1,161,0.003080,0.999500,9.009777,0.379300
16,33834,1,162,0.003124,0.999400,9.021217,0.379600
16,33834,1,163,0.003048,0.999500,9.025860,0.379700
16,33834,1,164,0.003031,0.999500,9.031721,0.379500
16,33834,1,165,0.003014,0.999500,9.037227,0.380000
16,33834,1,166,0.003002,0.999500,9.041560,0.379700
16,33834,1,167,0.002987,0.999500,9.047192,0.379900
16,33834,1,168,0.002968,0.999500,9.051023,0.379500
16,33834,1,169,0.002960,0.999500,9.056305,0.379800
16,33834,1,170,0.002949,0.999500,9.059342,0.379500
16,33834,1,171,0.002938,0.999500,9.063121,0.379600
16,33834,1,172,0.002929,0.999500,9.066135,0.379600
16,33834,1,173,0.002918,0.999500,9.070604,0.379600
16,33834,1,174,0.002911,0.999500,9.073742,0.379400
16,33834,1,175,0.002904,0.999500,9.076596,0.379400
16,33834,1,176,0.002900,0.999500,9.078198,0.379300
16,33834,1,177,0.002892,0.999500,9.080845,0.379300
16,33834,1,178,0.002890,0.999500,9.083080,0.379500
16,33834,1,179,0.002882,0.999500,9.085251,0.379400
16,33834,1,180,0.002876,0.999500,9.087665,0.379400
16,33834,1,181,0.002874,0.999500,9.089029,0.379300
16,33834,1,182,0.002868,0.999500,9.090560,0.379300
16,33834,1,183,0.002863,0.999500,9.091953,0.379300
16,33834,1,184,0.002861,0.999500,9.093327,0.379400
16,33834,1,185,0.002857,0.999500,9.094506,0.379300
16,33834,1,186,0.002855,0.999500,9.095312,0.379500
16,33834,1,187,0.002853,0.999500,9.096205,0.379600
16,33834,1,188,0.002850,0.999500,9.096831,0.379600
16,33834,1,189,0.002849,0.999500,9.097484,0.379600
16,33834,1,190,0.002847,0.999500,9.097994,0.379500
16,33834,1,191,0.002846,0.999500,9.098361,0.379500
16,33834,1,192,0.002845,0.999500,9.098699,0.379500
16,33834,1,193,0.002844,0.999500,9.098872,0.379400
16,33834,1,194,0.002843,0.999500,9.099021,0.379600
16,33834,1,195,0.002843,0.999500,9.099224,0.379600
16,33834,1,196,0.002842,0.999500,9.099303,0.379500
16,33834,1,197,0.002842,0.999500,9.099373,0.379500
16,33834,1,198,0.002842,0.999500,9.099405,0.379500
16,33834,1,199,0.002841,0.999500,9.099411,0.379500
16,33834,1,200,0.002842,0.999500,9.099414,0.379500
16,33834,2,1,2.123868,0.244200,1.836097,0.330600
16,33834,2,2,1.955349,0.325300,1.665140,0.410400
16,33834,2,3,1.899357,0.346900,1.662829,0.416100
16,33834,2,4,1.849278,0.375000,1.662194,0.422900
16,33834,2,5,1.844493,0.377700,1.592611,0.436500
16,33834,2,6,1.837008,0.382400,1.646953,0.430400
16,33834,2,7,1.791735,0.401500,1.607045,0.439800
16,33834,2,8,1.790478,0.400300,1.618842,0.431200
16,33834,2,9,1.739063,0.420700,1.557265,0.453300
16,33834,2,10,1.732425,0.424400,1.611645,0.429600
16,33834,2,11,1.697160,0.437700,1.561719,0.450100
16,33834,2,12,1.694410,0.443200,1.527604,0.467100
16,33834,2,13,1.669264,0.448400,1.680982,0.425700
16,33834,2,14,1.682101,0.440300,1.670210,0.420200
16,33834,2,15,1.661176,0.451200,1.611457,0.443000
16,33834,2,16,1.599553,0.476300,1.684354,0.427600
16,33834,2,17,1.611538,0.468800,1.629785,0.437300
16,33834,2,18,1.573639,0.478800,1.622376,0.443300
16,33834,2,19,1.553921,0.486300,1.680007,0.435400
16,33834,2,20,1.570672,0.476800,1.727713,0.426500
16,33834,2,21,1.571348,0.484500,1.771432,0.401000
16,33834,2,22,1.576966,0.486000,1.832390,0.404100
16,33834,2,23,1.572455,0.484500,1.710161,0.416100
16,33834,2,24,1.568481,0.485800,1.749008,0.424600
16,33834,2,25,1.491076,0.505900,1.820080,0.410200
16,33834,2,26,1.584401,0.480400,1.846025,0.411800
16,33834,2,27,1.548391,0.488100,1.722212,0.426200
16,33834,2,28,1.501204,0.505400,1.828545,0.406400
16,33834,2,29,1.560785,0.482800,1.861306,0.409900
16,33834,2,30,1.513505,0.500900,1.951468,0.377300
16,33834,2,31,1.560693,0.486800,1.786770,0.413100
16,33834,2,32,1.470025,0.512700,1.886098,0.408700
16,33834,2,33,1.445492,0.519800,1.825920,0.410200
16,33834,2,34,1.499214,0.509600,1.944805,0.407700
16,33834,2,35,1.404714,0.535500,1.898199,0.416500
16,33834,2,36,1.488603,0.511000,1.815657,0.411500
16,33834,2,37,1.433508,0.529500,1.934650,0.399200
16,33834,2,38,1.460148,0.519800,2.002748,0.390500
16,33834,2,39,1.521011,0.493800,1.909098,0.403400
16,33834,2,40,1.398557,0.535500,1.969627,0.395900
16,33834,2,41,1.367052,0.548500,2.067068,0.410900
16,33834,2,42,1.446801,0.523300,2.040290,0.368800
16,33834,2,43,1.494456,0.509300,1.908507,0.392300
16,33834,2,44,1.392566,0.541300,2.119184,0.385000
16,33834,2,45,1.379216,0.548300,2.045559,0.390500
16,33834,2,46,1.340327,0.556900,2.157372,0.395200
16,33834,2,47,1.358021,0.551200,2.189761,0.380700
16,33834,2,48,1.302725,0.568200,2.230418,0.386500
16,33834,2,49,1.249381,0.590900,2.207082,0.390700
16,33834,2,50,1.327920,0.567300,2.157464,0.376500
16,33834,2,51,1.329916,0.562300,2.251179,0.375300
16,33834,2,52,1.466229,0.526000,2.204469,0.367600
16,33834,2,53,1.255908,0.586000,2.264334,0.382000
16,33834,2,54,1.397190,0.544400,2.317650,0.363200
16,33834,2,55,1.342895,0.558500,2.343563,0.375800
16,33834,2,56,1.281815,0.579100,2.387396,0.379500
16,33834,2,57,1.271017,0.577200,2.353815,0.355500
16,33834,2,58,1.243923,0.590600,2.326364,0.371600
16,33834,2,59,1.267643,0.587500,2.376605,0.375600
16,33834,2,60,1.247661,0.588300,2.443664,0.381100
16,33834,2,61,1.156888,0.619300,2.589989,0.355500
16,33834,2,62,1.202182,0.603700,2.507873,0.368300
16,33834,2,63,1.216727,0.601500,2.456066,0.365600
16,33834,2,64,1.122400,0.619900,2.691518,0.368800
16,33834,2,65,1.123280,0.634800,2.538063,0.383900
16,33834,2,66,1.175652,0.623400,2.689899,0.372700
16,33834,2,67,1.073409,0.650500,2.560631,0.376900
16,33834,2,68,1.035882,0.660100,2.892019,0.368400
16,33834,2,69,1.245825,0.601000,2.611821,0.351600
16,33834,2,70,1.225900,0.601600,2.674589,0.370200
16,33834,2,71,1.148085,0.628800,2.582623,0.365900
16,33834,2,72,1.042736,0.662300,2.721291,0.384700
16,33834,2,73,1.135535,0.639000,2.702193,0.363200
16,33834,2,74,1.116794,0.642200,2.826718,0.374800
16,33834,2,75,1.091456,0.649900,2.870633,0.356500
16,33834,2,76,1.049051,0.662700,2.954571,0.372100
16,33834,2,77,1.014736,0.666700,2.882589,0.362900
16,33834,2,78,0.843904,0.720000,3.122528,0.371900
16,33834,2,79,1.001224,0.684400,3.230753,0.365200
16,33834,2,80,0.968081,0.684300,3.247428,0.356400
16,33834,2,81,0.938490,0.690000,3.447135,0.366000
16,33834,2,82,1.114335,0.648800,3.082238,0.362700
16,33834,2,83,1.087078,0.652900,3.073887,0.365000
16,33834,2,84,1.008901,0.671000,3.197829,0.354500
16,33834,2,85,0.842494,0.725300,3.432092,0.357900
16,33834,2,86,0.906318,0.710500,3.476482,0.364800
16,33834,2,87,0.841800,0.729700,3.571545,0.362200
16,33834,2,88,1.147794,0.644600,3.099192,0.357300
16,33834,2,89,0.982451,0.691100,3.385456,0.356400
16,33834,2,90,0.863062,0.717900,3.568815,0.358000
16,33834,2,91,0.808430,0.732400,3.513724,0.343600
16,33834,2,92,0.819245,0.739200,3.975521,0.340100
16,33834,2,93,0.825257,0.737200,3.873245,0.356400
16,33834,2,94,0.760706,0.753800,3.962313,0.368600
16,33834,2,95,0.657528,0.793900,4.182698,0.371000
16,33834,2,96,0.724992,0.770900,4.194320,0.367200
16,33834,2,97,0.797307,0.752900,4.283790,0.350700
16,33834,2,98,0.684579,0.779900,4.295656,0.362200
16,33834,2,99,0.740153,0.764100,4.068674,0.352500
16,33834,2,100,0.627791,0.797500,4.513501,0.352900
16,33834,2,101,0.584162,0.815000,4.437903,0.367400
16,33834,2,102,0.530847,0.827300,4.843735,0.354400
16,33834,2,103,0.553384,0.817300,4.863298,0.364700
